Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,Field 19,Value 19,Units 19,Field 20,Value 20,Units 20,Field 21,Value 21,Units 21,Field 22,Value 22,Units 22,Field 23,Value 23,Units 23,Field 24,Value 24,Units 24,Field 25,Value 25,Units 25,Field 26,Value 26,Units 26,Field 27,Value 27,Units 27,Field 28,Value 28,Units 28,Field 29,Value 29,Units 29,Field 30,Value 30,Units 30,Field 31,Value 31,Units 31,Field 32,Value 32,Units 32,
Definition,0,file_id,type,1,,time_created,1,,manufacturer,1,,product,1,,product_name,14,,
Data,0,file_id,type,"4",,time_created,"1059019954",,manufacturer,"23",,product,"42",,product_name,"Suunto 9 Peak",,
Definition,0,developer_data_id,developer_data_index,1,,application_id,16,,,,,,,,,,,
Data,1,record,timestamp,"1059012944",s,distance,"103.0",m,heart_rate,"102",bpm,altitude,"149.60000000000002",m,cadence,"51",rpm,speed,"1.7",m/s,temperature,"35",C,vertical_speed,"0.16",m/s,enhanced_altitude,"149.60000000000002",m,enhanced_speed,"1.7",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012945",s,distance,"105.0",m,heart_rate,"102",bpm,altitude,"149.60000000000002",m,cadence,"51",rpm,speed,"1.72",m/s,temperature,"35",C,vertical_speed,"0.16",m/s,enhanced_altitude,"149.60000000000002",m,enhanced_speed,"1.72",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012946",s,distance,"107.0",m,heart_rate,"100",bpm,altitude,"149.60000000000002",m,cadence,"51",rpm,speed,"1.72",m/s,temperature,"35",C,vertical_speed,"0.16",m/s,enhanced_altitude,"149.60000000000002",m,enhanced_speed,"1.72",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012947",s,distance,"109.0",m,heart_rate,"100",bpm,altitude,"149.79999999999995",m,cadence,"51",rpm,speed,"1.76",m/s,temperature,"35",C,vertical_speed,"0.16",m/s,enhanced_altitude,"149.79999999999995",m,enhanced_speed,"1.76",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012948",s,distance,"111.0",m,heart_rate,"99",bpm,altitude,"150.0",m,cadence,"51",rpm,speed,"1.76",m/s,temperature,"35",C,vertical_speed,"0.16",m/s,enhanced_altitude,"150.0",m,enhanced_speed,"1.76",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012949",s,distance,"113.0",m,heart_rate,"98",bpm,altitude,"150.20000000000005",m,cadence,"51",rpm,speed,"1.76",m/s,temperature,"35",C,vertical_speed,"0.16",m/s,enhanced_altitude,"150.20000000000005",m,enhanced_speed,"1.76",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012950",s,distance,"114.0",m,heart_rate,"98",bpm,altitude,"150.20000000000005",m,cadence,"51",rpm,speed,"1.76",m/s,temperature,"35",C,vertical_speed,"0.16",m/s,enhanced_altitude,"150.20000000000005",m,enhanced_speed,"1.76",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012951",s,distance,"116.0",m,heart_rate,"100",bpm,altitude,"150.39999999999998",m,cadence,"51",rpm,speed,"1.76",m/s,temperature,"35",C,vertical_speed,"0.16",m/s,enhanced_altitude,"150.39999999999998",m,enhanced_speed,"1.76",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012952",s,distance,"118.0",m,heart_rate,"101",bpm,altitude,"150.60000000000002",m,cadence,"51",rpm,speed,"1.76",m/s,temperature,"35",C,vertical_speed,"0.16",m/s,enhanced_altitude,"150.60000000000002",m,enhanced_speed,"1.76",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012953",s,distance,"119.0",m,heart_rate,"101",bpm,altitude,"150.60000000000002",m,cadence,"51",rpm,speed,"1.72",m/s,temperature,"35",C,vertical_speed,"0.16",m/s,enhanced_altitude,"150.60000000000002",m,enhanced_speed,"1.72",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012954",s,distance,"121.0",m,heart_rate,"100",bpm,altitude,"151.0",m,cadence,"51",rpm,speed,"1.72",m/s,temperature,"35",C,vertical_speed,"0.16",m/s,enhanced_altitude,"151.0",m,enhanced_speed,"1.72",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012955",s,distance,"122.0",m,heart_rate,"102",bpm,altitude,"151.0",m,cadence,"52",rpm,speed,"1.72",m/s,temperature,"35",C,vertical_speed,"0.14",m/s,enhanced_altitude,"151.0",m,enhanced_speed,"1.72",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012956",s,distance,"124.0",m,heart_rate,"102",bpm,altitude,"151.20000000000005",m,cadence,"52",rpm,speed,"1.72",m/s,temperature,"35",C,vertical_speed,"0.14",m/s,enhanced_altitude,"151.20000000000005",m,enhanced_speed,"1.72",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012957",s,distance,"125.0",m,heart_rate,"102",bpm,altitude,"151.20000000000005",m,cadence,"53",rpm,speed,"1.68",m/s,temperature,"35",C,vertical_speed,"0.14",m/s,enhanced_altitude,"151.20000000000005",m,enhanced_speed,"1.68",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012958",s,distance,"127.0",m,heart_rate,"103",bpm,altitude,"151.39999999999998",m,cadence,"53",rpm,speed,"1.68",m/s,temperature,"35",C,vertical_speed,"0.14",m/s,enhanced_altitude,"151.39999999999998",m,enhanced_speed,"1.68",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012959",s,distance,"129.0",m,heart_rate,"105",bpm,altitude,"151.39999999999998",m,cadence,"53",rpm,speed,"1.68",m/s,temperature,"35",C,vertical_speed,"0.14",m/s,enhanced_altitude,"151.39999999999998",m,enhanced_speed,"1.68",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012960",s,distance,"130.0",m,heart_rate,"105",bpm,altitude,"151.39999999999998",m,cadence,"53",rpm,speed,"1.68",m/s,temperature,"35",C,vertical_speed,"0.14",m/s,enhanced_altitude,"151.39999999999998",m,enhanced_speed,"1.68",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012961",s,distance,"132.0",m,heart_rate,"105",bpm,altitude,"151.39999999999998",m,cadence,"53",rpm,speed,"1.68",m/s,temperature,"35",C,vertical_speed,"0.14",m/s,enhanced_altitude,"151.39999999999998",m,enhanced_speed,"1.68",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012962",s,distance,"134.0",m,heart_rate,"106",bpm,altitude,"151.60000000000002",m,cadence,"53",rpm,speed,"1.68",m/s,temperature,"35",C,vertical_speed,"0.14",m/s,enhanced_altitude,"151.60000000000002",m,enhanced_speed,"1.68",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012963",s,distance,"135.0",m,heart_rate,"107",bpm,altitude,"151.79999999999995",m,cadence,"53",rpm,speed,"1.68",m/s,temperature,"35",C,vertical_speed,"0.14",m/s,enhanced_altitude,"151.79999999999995",m,enhanced_speed,"1.68",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012964",s,distance,"137.0",m,heart_rate,"106",bpm,altitude,"151.79999999999995",m,cadence,"53",rpm,speed,"1.68",m/s,temperature,"35",C,vertical_speed,"0.12",m/s,enhanced_altitude,"151.79999999999995",m,enhanced_speed,"1.68",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012965",s,distance,"139.0",m,heart_rate,"108",bpm,altitude,"151.79999999999995",m,cadence,"53",rpm,speed,"1.7",m/s,temperature,"35",C,vertical_speed,"0.12",m/s,enhanced_altitude,"151.79999999999995",m,enhanced_speed,"1.7",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012966",s,distance,"140.0",m,heart_rate,"107",bpm,altitude,"151.79999999999995",m,cadence,"53",rpm,speed,"1.7",m/s,temperature,"35",C,vertical_speed,"0.12",m/s,enhanced_altitude,"151.79999999999995",m,enhanced_speed,"1.7",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012967",s,distance,"142.0",m,heart_rate,"106",bpm,altitude,"151.79999999999995",m,cadence,"53",rpm,speed,"1.68",m/s,temperature,"34",C,vertical_speed,"0.12",m/s,enhanced_altitude,"151.79999999999995",m,enhanced_speed,"1.68",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012968",s,distance,"144.0",m,heart_rate,"106",bpm,altitude,"151.79999999999995",m,cadence,"50",rpm,speed,"1.68",m/s,temperature,"34",C,vertical_speed,"0.12",m/s,enhanced_altitude,"151.79999999999995",m,enhanced_speed,"1.68",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012969",s,distance,"145.0",m,heart_rate,"105",bpm,altitude,"151.79999999999995",m,cadence,"50",rpm,speed,"1.68",m/s,temperature,"34",C,vertical_speed,"0.12",m/s,enhanced_altitude,"151.79999999999995",m,enhanced_speed,"1.68",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012970",s,distance,"147.0",m,heart_rate,"105",bpm,altitude,"152.0",m,cadence,"59",rpm,speed,"1.68",m/s,temperature,"34",C,vertical_speed,"0.12",m/s,enhanced_altitude,"152.0",m,enhanced_speed,"1.68",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012971",s,distance,"149.0",m,heart_rate,"103",bpm,altitude,"152.20000000000005",m,cadence,"59",rpm,speed,"1.72",m/s,temperature,"34",C,vertical_speed,"0.1",m/s,enhanced_altitude,"152.20000000000005",m,enhanced_speed,"1.72",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012972",s,distance,"151.0",m,heart_rate,"103",bpm,altitude,"152.20000000000005",m,cadence,"59",rpm,speed,"1.72",m/s,temperature,"34",C,vertical_speed,"0.1",m/s,enhanced_altitude,"152.20000000000005",m,enhanced_speed,"1.72",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012973",s,distance,"153.0",m,heart_rate,"102",bpm,altitude,"152.39999999999998",m,cadence,"59",rpm,speed,"1.76",m/s,temperature,"34",C,vertical_speed,"0.1",m/s,enhanced_altitude,"152.39999999999998",m,enhanced_speed,"1.76",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012974",s,distance,"155.0",m,heart_rate,"101",bpm,altitude,"152.39999999999998",m,cadence,"66",rpm,speed,"1.76",m/s,temperature,"34",C,vertical_speed,"0.1",m/s,enhanced_altitude,"152.39999999999998",m,enhanced_speed,"1.76",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012975",s,distance,"157.0",m,heart_rate,"101",bpm,altitude,"152.20000000000005",m,cadence,"57",rpm,speed,"1.74",m/s,temperature,"34",C,vertical_speed,"0.08",m/s,enhanced_altitude,"152.20000000000005",m,enhanced_speed,"1.74",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012976",s,distance,"158.0",m,heart_rate,"101",bpm,altitude,"152.0",m,cadence,"58",rpm,speed,"1.74",m/s,temperature,"34",C,vertical_speed,"0.08",m/s,enhanced_altitude,"152.0",m,enhanced_speed,"1.74",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012977",s,distance,"160.0",m,heart_rate,"100",bpm,altitude,"152.0",m,cadence,"58",rpm,speed,"1.72",m/s,temperature,"34",C,vertical_speed,"0.08",m/s,enhanced_altitude,"152.0",m,enhanced_speed,"1.72",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012978",s,distance,"162.0",m,heart_rate,"101",bpm,altitude,"152.0",m,cadence,"57",rpm,speed,"1.72",m/s,temperature,"34",C,vertical_speed,"0.08",m/s,enhanced_altitude,"152.0",m,enhanced_speed,"1.72",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012979",s,distance,"163.0",m,heart_rate,"102",bpm,altitude,"152.20000000000005",m,cadence,"55",rpm,speed,"1.74",m/s,temperature,"34",C,vertical_speed,"0.08",m/s,enhanced_altitude,"152.20000000000005",m,enhanced_speed,"1.74",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012980",s,distance,"165.0",m,heart_rate,"102",bpm,altitude,"152.20000000000005",m,cadence,"55",rpm,speed,"1.74",m/s,temperature,"34",C,vertical_speed,"0.08",m/s,enhanced_altitude,"152.20000000000005",m,enhanced_speed,"1.74",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012981",s,distance,"167.0",m,heart_rate,"103",bpm,altitude,"152.20000000000005",m,cadence,"55",rpm,speed,"1.76",m/s,temperature,"34",C,vertical_speed,"0.06",m/s,enhanced_altitude,"152.20000000000005",m,enhanced_speed,"1.76",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012982",s,distance,"169.0",m,heart_rate,"103",bpm,altitude,"152.20000000000005",m,cadence,"57",rpm,speed,"1.76",m/s,temperature,"34",C,vertical_speed,"0.06",m/s,enhanced_altitude,"152.20000000000005",m,enhanced_speed,"1.76",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012983",s,distance,"172.0",m,heart_rate,"103",bpm,altitude,"152.20000000000005",m,cadence,"57",rpm,speed,"1.82",m/s,temperature,"34",C,vertical_speed,"0.06",m/s,enhanced_altitude,"152.20000000000005",m,enhanced_speed,"1.82",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012984",s,distance,"173.0",m,heart_rate,"105",bpm,altitude,"152.20000000000005",m,cadence,"58",rpm,speed,"1.82",m/s,temperature,"34",C,vertical_speed,"0.06",m/s,enhanced_altitude,"152.20000000000005",m,enhanced_speed,"1.82",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012985",s,distance,"175.0",m,heart_rate,"107",bpm,altitude,"152.39999999999998",m,cadence,"58",rpm,speed,"1.82",m/s,temperature,"34",C,vertical_speed,"0.06",m/s,enhanced_altitude,"152.39999999999998",m,enhanced_speed,"1.82",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012986",s,distance,"177.0",m,heart_rate,"106",bpm,altitude,"152.39999999999998",m,cadence,"58",rpm,speed,"1.82",m/s,temperature,"34",C,vertical_speed,"0.04",m/s,enhanced_altitude,"152.39999999999998",m,enhanced_speed,"1.82",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012987",s,distance,"179.0",m,heart_rate,"107",bpm,altitude,"152.39999999999998",m,cadence,"58",rpm,speed,"1.86",m/s,temperature,"34",C,vertical_speed,"0.04",m/s,enhanced_altitude,"152.39999999999998",m,enhanced_speed,"1.86",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012988",s,distance,"181.0",m,heart_rate,"106",bpm,altitude,"152.39999999999998",m,cadence,"55",rpm,speed,"1.86",m/s,temperature,"34",C,vertical_speed,"0.04",m/s,enhanced_altitude,"152.39999999999998",m,enhanced_speed,"1.86",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012989",s,distance,"184.0",m,heart_rate,"105",bpm,altitude,"152.39999999999998",m,cadence,"51",rpm,speed,"1.88",m/s,temperature,"34",C,vertical_speed,"0.04",m/s,enhanced_altitude,"152.39999999999998",m,enhanced_speed,"1.88",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012990",s,distance,"186.0",m,heart_rate,"106",bpm,altitude,"152.39999999999998",m,cadence,"52",rpm,speed,"1.88",m/s,temperature,"34",C,vertical_speed,"0.02",m/s,enhanced_altitude,"152.39999999999998",m,enhanced_speed,"1.88",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012991",s,distance,"188.0",m,heart_rate,"105",bpm,altitude,"152.39999999999998",m,cadence,"46",rpm,speed,"1.96",m/s,temperature,"34",C,vertical_speed,"0.02",m/s,enhanced_altitude,"152.39999999999998",m,enhanced_speed,"1.96",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012992",s,distance,"190.0",m,heart_rate,"105",bpm,altitude,"152.39999999999998",m,cadence,"46",rpm,speed,"1.96",m/s,temperature,"34",C,vertical_speed,"0.02",m/s,enhanced_altitude,"152.39999999999998",m,enhanced_speed,"1.96",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012993",s,distance,"192.0",m,heart_rate,"104",bpm,altitude,"152.39999999999998",m,cadence,"44",rpm,speed,"1.98",m/s,temperature,"34",C,vertical_speed,"0.02",m/s,enhanced_altitude,"152.39999999999998",m,enhanced_speed,"1.98",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012994",s,distance,"195.0",m,heart_rate,"105",bpm,altitude,"152.39999999999998",m,cadence,"44",rpm,speed,"1.98",m/s,temperature,"34",C,vertical_speed,"0.02",m/s,enhanced_altitude,"152.39999999999998",m,enhanced_speed,"1.98",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012995",s,distance,"197.0",m,heart_rate,"108",bpm,altitude,"152.39999999999998",m,cadence,"43",rpm,speed,"2.0",m/s,temperature,"34",C,vertical_speed,"0.02",m/s,enhanced_altitude,"152.39999999999998",m,enhanced_speed,"2.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012996",s,distance,"199.0",m,heart_rate,"108",bpm,altitude,"152.39999999999998",m,cadence,"43",rpm,speed,"2.0",m/s,temperature,"34",C,vertical_speed,"0.02",m/s,enhanced_altitude,"152.39999999999998",m,enhanced_speed,"2.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012997",s,distance,"201.0",m,heart_rate,"109",bpm,altitude,"152.39999999999998",m,cadence,"42",rpm,speed,"2.0",m/s,temperature,"34",C,vertical_speed,"0.02",m/s,enhanced_altitude,"152.39999999999998",m,enhanced_speed,"2.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012998",s,distance,"203.0",m,heart_rate,"108",bpm,altitude,"152.39999999999998",m,cadence,"42",rpm,speed,"2.0",m/s,temperature,"34",C,vertical_speed,"0.02",m/s,enhanced_altitude,"152.39999999999998",m,enhanced_speed,"2.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059012999",s,distance,"204.0",m,heart_rate,"108",bpm,altitude,"152.39999999999998",m,cadence,"42",rpm,speed,"1.94",m/s,temperature,"34",C,vertical_speed,"0.02",m/s,enhanced_altitude,"152.39999999999998",m,enhanced_speed,"1.94",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013000",s,distance,"205.0",m,heart_rate,"107",bpm,altitude,"152.39999999999998",m,cadence,"42",rpm,speed,"1.94",m/s,temperature,"34",C,vertical_speed,"0.02",m/s,enhanced_altitude,"152.39999999999998",m,enhanced_speed,"1.94",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013001",s,distance,"207.0",m,heart_rate,"109",bpm,altitude,"152.39999999999998",m,cadence,"42",rpm,speed,"1.82",m/s,temperature,"34",C,vertical_speed,"0.0",m/s,enhanced_altitude,"152.39999999999998",m,enhanced_speed,"1.82",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013002",s,distance,"209.0",m,heart_rate,"109",bpm,altitude,"152.39999999999998",m,cadence,"42",rpm,speed,"1.82",m/s,temperature,"34",C,vertical_speed,"0.0",m/s,enhanced_altitude,"152.39999999999998",m,enhanced_speed,"1.82",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013003",s,distance,"211.0",m,heart_rate,"109",bpm,altitude,"152.39999999999998",m,cadence,"42",rpm,speed,"1.86",m/s,temperature,"34",C,vertical_speed,"0.0",m/s,enhanced_altitude,"152.39999999999998",m,enhanced_speed,"1.86",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013004",s,distance,"213.0",m,heart_rate,"108",bpm,altitude,"152.20000000000005",m,cadence,"46",rpm,speed,"1.86",m/s,temperature,"34",C,vertical_speed,"0.0",m/s,enhanced_altitude,"152.20000000000005",m,enhanced_speed,"1.86",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013005",s,distance,"215.0",m,heart_rate,"108",bpm,altitude,"152.20000000000005",m,cadence,"46",rpm,speed,"1.92",m/s,temperature,"34",C,vertical_speed,"0.0",m/s,enhanced_altitude,"152.20000000000005",m,enhanced_speed,"1.92",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013006",s,distance,"217.0",m,heart_rate,"107",bpm,altitude,"152.39999999999998",m,cadence,"51",rpm,speed,"1.92",m/s,temperature,"34",C,vertical_speed,"0.0",m/s,enhanced_altitude,"152.39999999999998",m,enhanced_speed,"1.92",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013007",s,distance,"219.0",m,heart_rate,"109",bpm,altitude,"152.39999999999998",m,cadence,"51",rpm,speed,"1.94",m/s,temperature,"34",C,vertical_speed,"0.0",m/s,enhanced_altitude,"152.39999999999998",m,enhanced_speed,"1.94",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013008",s,distance,"222.0",m,heart_rate,"108",bpm,altitude,"152.39999999999998",m,cadence,"51",rpm,speed,"1.94",m/s,temperature,"34",C,vertical_speed,"0.0",m/s,enhanced_altitude,"152.39999999999998",m,enhanced_speed,"1.94",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013009",s,distance,"224.0",m,heart_rate,"110",bpm,altitude,"152.39999999999998",m,cadence,"52",rpm,speed,"1.98",m/s,temperature,"34",C,vertical_speed,"0.0",m/s,enhanced_altitude,"152.39999999999998",m,enhanced_speed,"1.98",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013010",s,distance,"226.0",m,heart_rate,"110",bpm,altitude,"152.39999999999998",m,cadence,"52",rpm,speed,"1.98",m/s,temperature,"34",C,vertical_speed,"0.0",m/s,enhanced_altitude,"152.39999999999998",m,enhanced_speed,"1.98",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
